Address,Town,Mature,Lease Commence Date,Floor Area Map,Lat,Long,Nearest_MRT,Distance_to_MRT,Nearest_Mall,Distance_to_Mall
925 HOUGANG ST 91,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 120.0}",1.37670584605136,103.882497236424,Hougang MRT,1.296,Hougang 1,0.354
925 JURONG WEST ST 92,JURONG WEST,0,1988,"{'3 ROOM': 73.0, '4 ROOM': 103.0}",1.34014998251696,103.689146387922,Pioneer MRT,0.952,Jurong Point,1.951
925 TAMPINES ST 91,TAMPINES,1,1983,"{'3 ROOM': 73.0, '4 ROOM': 104.0}",1.34642313830126,103.940969858247,Tampines West MRT,0.299,Century Square,0.733
926 HOUGANG ST 91,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 120.0}",1.37610015874638,103.880942241584,Hougang MRT,1.412,Hougang 1,0.169
926 JURONG WEST ST 92,JURONG WEST,0,1989,"{'3 ROOM': 73.0, '4 ROOM': 103.0}",1.34052311772669,103.689190161416,Pioneer MRT,0.961,Jurong Point,1.948
926 TAMPINES ST 91,TAMPINES,1,1983,"{'4 ROOM': 103.0, '5 ROOM': 133.0}",1.34601425203044,103.940985246396,Tampines West MRT,0.289,Century Square,0.773
926 YISHUN CTRL 1,YISHUN,0,1993,{'4 ROOM': 104.0},1.42789934801239,103.837908520837,Yishun MRT,0.366,Northpoint City,0.207
927 HOUGANG ST 91,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 120.0}",1.37662265814177,103.880750517878,Hougang MRT,1.458,Hougang 1,0.174
927 TAMPINES ST 91,TAMPINES,1,1984,{'4 ROOM': 102.0},1.34615293908617,103.940497682184,Tampines West MRT,0.24,Century Square,0.783
927 YISHUN CTRL 1,YISHUN,0,1993,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.42767464529376,103.837731455467,Yishun MRT,0.361,Northpoint City,0.192
928 HOUGANG ST 91,HOUGANG,0,1998,"{'4 ROOM': 101.0, '5 ROOM': 120.0}",1.37665907953019,103.881516333231,Hougang MRT,1.386,Hougang 1,0.25
928 JURONG WEST ST 92,JURONG WEST,0,1988,"{'3 ROOM': 73.0, '4 ROOM': 103.0}",1.3409190781854,103.689244935518,Pioneer MRT,0.971,Jurong Point,1.946
928 TAMPINES ST 91,TAMPINES,1,1984,{'4 ROOM': 102.0},1.34597336332087,103.940210611577,Tampines West MRT,0.204,Century Square,0.816
928 YISHUN CTRL 1,YISHUN,0,1993,"{'4 ROOM': 103.0, '5 ROOM': 123.0}",1.4272080784162,103.837377109933,Yishun MRT,0.362,Northpoint City,0.177
929 HOUGANG ST 91,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 120.0}",1.37603204309398,103.881497888579,Hougang MRT,1.354,Hougang 1,0.228
929 JURONG WEST ST 92,JURONG WEST,0,1989,"{'3 ROOM': 73.0, '4 ROOM': 103.0}",1.34129441040099,103.689270790909,Pioneer MRT,0.985,Jurong Point,1.947
929 TAMPINES ST 91,TAMPINES,1,1984,"{'3 ROOM': 73.0, '4 ROOM': 104.0, 'EXECUTIVE': 146.0}",1.34639172413315,103.93961398508,Tampines West MRT,0.163,Century Square,0.812
92A PIPIT RD,GEYLANG,1,1997,"{'4 ROOM': 101.0, '5 ROOM': 120.0}",1.32300479810179,103.887635737659,MacPherson MRT,0.501,Paya Lebar Square,0.721
92A TELOK BLANGAH ST 31,BUKIT MERAH,1,2018,{'3 ROOM': 68.0},1.27653169514471,103.807514165495,Labrador Park MRT,0.649,Anchorpoint,1.372
92B TELOK BLANGAH ST 31,BUKIT MERAH,1,2018,"{'3 ROOM': 68.0, '4 ROOM': 93.0}",1.27587916988466,103.80732980539,Labrador Park MRT,0.585,Anchorpoint,1.439
93 BEDOK NTH AVE 4,BEDOK,1,1979,{'4 ROOM': 92.0},1.33288899931346,103.941309734338,Tanah Merah MRT,0.846,East Village,0.558
93 C'WEALTH DR,QUEENSTOWN,1,1967,"{'2 ROOM': 48.0, '3 ROOM': 60.0}",1.30525193756004,103.800073029624,Commonwealth MRT,0.368,The Star Vista,1.309
93 DAWSON RD,QUEENSTOWN,1,2016,"{'3 ROOM': 65.0, '4 ROOM': 83.0, '5 ROOM': 99.0}",1.2949922696335,103.8117965437,Queenstown MRT,0.638,Anchorpoint,1.035
93 GEYLANG BAHRU,KALLANG/WHAMPOA,1,1979,{'3 ROOM': 68.0},1.32218898844635,103.871612008197,Geylang Bahru MRT,0.099,The Poiz Centre,1.102
93 JLN DUA,GEYLANG,1,1969,"{'3 ROOM': 62.0, '4 ROOM': 124.0}",1.30868190843585,103.887123739313,Dakota MRT,0.24,Paya Lebar Quarter,1.068
93 PAYA LEBAR WAY,GEYLANG,1,1972,{'3 ROOM': 58.0},1.32273476922747,103.888103196257,MacPherson MRT,0.503,Paya Lebar Square,0.662
93 WHAMPOA DR,KALLANG/WHAMPOA,1,1974,"{'3 ROOM': 65.0, '5 ROOM': 151.0}",1.32227606663002,103.854799917943,Boon Keng MRT,0.847,Square 2,1.196
930 HOUGANG ST 91,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 120.0}",1.37548347566834,103.881278238761,Hougang MRT,1.349,Hougang 1,0.202
930 JURONG WEST ST 92,JURONG WEST,0,1988,{'4 ROOM': 108.0},1.34100580092019,103.689898814776,Pioneer MRT,0.909,Jurong Point,1.874
930 TAMPINES ST 91,TAMPINES,1,1984,"{'3 ROOM': 73.0, '4 ROOM': 104.0}",1.34596292007996,103.939614775098,Tampines West MRT,0.14,Century Square,0.851
930 YISHUN CTRL 1,YISHUN,0,1993,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.42691548147226,103.837351206319,Yishun MRT,0.383,Northpoint City,0.196
931 HOUGANG ST 91,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 120.0}",1.37554458578663,103.880604702424,Hougang MRT,1.419,Hougang 1,0.127
931 JURONG WEST ST 92,JURONG WEST,0,1988,"{'4 ROOM': 103.0, '5 ROOM': 122.0}",1.34162140661587,103.689734175235,Pioneer MRT,0.955,Jurong Point,1.9
931 TAMPINES ST 91,TAMPINES,1,1984,{'4 ROOM': 102.0},1.34587259826687,103.939107246321,Tampines West MRT,0.084,Century Square,0.892
931 YISHUN CTRL 1,YISHUN,0,1993,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.4266096333815,103.837336412761,Yishun MRT,0.408,Northpoint City,0.219
932 JURONG WEST ST 92,JURONG WEST,0,1988,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.34175201491732,103.68866421473,Pioneer MRT,1.068,Jurong Point,2.02
932 TAMPINES ST 91,TAMPINES,1,1985,"{'4 ROOM': 102.0, '5 ROOM': 132.0}",1.3456002103285,103.939441311085,Tampines West MRT,0.112,Century Square,0.896
932 YISHUN CTRL 1,YISHUN,0,1993,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.42636217632588,103.837150418219,Yishun MRT,0.417,Northpoint City,0.229
932A HOUGANG AVE 9,HOUGANG,0,2017,"{'3 ROOM': 67.0, '4 ROOM': 92.0}",1.37526558111202,103.881750957344,Hougang MRT,1.291,Hougang 1,0.258
932B HOUGANG AVE 9,HOUGANG,0,2017,"{'3 ROOM': 67.0, '4 ROOM': 92.0}",1.37512666113384,103.882234927883,Hougang MRT,1.235,Hougang 1,0.314
933 JURONG WEST ST 91,JURONG WEST,0,1988,"{'4 ROOM': 104.0, '5 ROOM': 127.0}",1.34210369320009,103.689808823063,Pioneer MRT,0.975,Jurong Point,1.899
933 TAMPINES ST 91,TAMPINES,1,1985,{'4 ROOM': 104.0},1.34524172287507,103.939098694607,Tampines West MRT,0.08,Century Square,0.95
933A HOUGANG AVE 9,HOUGANG,0,2017,"{'3 ROOM': 67.0, '4 ROOM': 92.0}",1.37575796713264,103.882032792636,Hougang MRT,1.287,Hougang 1,0.285
934 JURONG WEST ST 91,JURONG WEST,0,1988,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.34223795658444,103.688737672784,Pioneer MRT,1.085,Jurong Point,2.019
934 TAMPINES ST 91,TAMPINES,1,1985,{'4 ROOM': 104.0},1.34533410814811,103.940122148336,Tampines West MRT,0.188,Century Square,0.883
935 JURONG WEST ST 91,JURONG WEST,0,1988,{'EXECUTIVE': 146.0},1.34267202573949,103.688333030285,Pioneer MRT,1.148,Jurong Point,2.071
935 TAMPINES ST 91,TAMPINES,1,1984,{'4 ROOM': 106.0},1.34574577748224,103.941348203942,Tampines West MRT,0.325,Century Square,0.786
935 YISHUN CTRL 1,YISHUN,0,1993,"{'4 ROOM': 105.0, '5 ROOM': 123.0}",1.42518005921711,103.836596318713,Yishun MRT,0.506,Northpoint City,0.332
936 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 121.0}",1.37457017021599,103.879877813491,Hougang MRT,1.455,Hougang 1,0.135
936 JURONG WEST ST 91,JURONG WEST,0,1989,"{'3 ROOM': 73.0, '4 ROOM': 103.0}",1.34256782159011,103.689149776097,Pioneer MRT,1.064,Jurong Point,1.98
936 TAMPINES AVE 5,TAMPINES,1,1988,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.3464819949059,103.941699826556,Tampines West MRT,0.378,Century Square,0.695
937 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 101.0, '5 ROOM': 123.0}",1.37474487311265,103.879297103173,Hougang MRT,1.522,Hougang 1,0.11
937 JURONG WEST ST 91,JURONG WEST,0,1988,{'EXECUTIVE': 147.0},1.34245365802942,103.690088275691,Pioneer MRT,0.969,Jurong Point,1.875
937 TAMPINES AVE 5,TAMPINES,1,1988,{'EXECUTIVE': 146.0},1.34723955510922,103.941637495623,Tampines West MRT,0.404,Century Square,0.619
938 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 101.0, '5 ROOM': 122.0}",1.3742877202562,103.879678550369,Hougang MRT,1.466,Hougang 1,0.16
938 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 104.0, '5 ROOM': 121.0}",1.34287698980059,103.689772560657,Pioneer MRT,1.025,Jurong Point,1.918
938 TAMPINES AVE 5,TAMPINES,1,1988,{'EXECUTIVE': 146.0},1.34790449944267,103.941725378469,Tampines West MRT,0.452,Century Square,0.548
939 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 101.0, '5 ROOM': 122.0}",1.37395824754613,103.879695215818,Hougang MRT,1.454,Hougang 1,0.197
939 JURONG WEST ST 91,JURONG WEST,0,1989,"{'3 ROOM': 73.0, '4 ROOM': 103.0}",1.34295232797122,103.689028795017,Pioneer MRT,1.098,Jurong Point,2.001
939 TAMPINES AVE 5,TAMPINES,1,1988,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.34829190196764,103.941192062444,Tampines West MRT,0.435,Century Square,0.539
93A TELOK BLANGAH ST 31,BUKIT MERAH,1,2018,"{'3 ROOM': 68.0, '4 ROOM': 93.0}",1.27532809461587,103.807323119129,Labrador Park MRT,0.545,Anchorpoint,1.5
93B TELOK BLANGAH ST 31,BUKIT MERAH,1,2018,"{'3 ROOM': 68.0, '4 ROOM': 93.0}",1.27535722008159,103.807977257969,Telok Blangah MRT,0.554,Anchorpoint,1.511
94 C'WEALTH DR,QUEENSTOWN,1,1967,{'3 ROOM': 60.0},1.30558616281108,103.800743580931,Commonwealth MRT,0.442,The Star Vista,1.379
94 GEYLANG BAHRU,KALLANG/WHAMPOA,1,1979,"{'3 ROOM': 68.0, '4 ROOM': 92.0}",1.32265301195608,103.87130995354,Geylang Bahru MRT,0.154,The Poiz Centre,1.042
94 HAVELOCK RD,BUKIT MERAH,1,1983,{'5 ROOM': 118.0},1.28821320112553,103.833233526093,Havelock MRT,0.051,Great World,0.595
94 LOR 4 TOA PAYOH,TOA PAYOH,1,1967,{'3 ROOM': 60.0},1.33889442783825,103.849538318068,Braddell MRT,0.337,Junction 8,1.291
94 WHAMPOA DR,KALLANG/WHAMPOA,1,1974,{'4 ROOM': 91.0},1.32197941678427,103.855754340847,Boon Keng MRT,0.736,City Square Mall,1.178
940 HOUGANG ST 92,HOUGANG,0,1998,{'EXECUTIVE': 141.0},1.37348307053932,103.879777763575,Hougang MRT,1.431,Hougang 1,0.251
940 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 104.0, '5 ROOM': 121.0}",1.34330790784966,103.688873352514,Pioneer MRT,1.134,Jurong Point,2.026
940 TAMPINES AVE 5,TAMPINES,1,1989,{'EXECUTIVE': 146.0},1.34916983775073,103.941421249043,Tampines West MRT,0.525,Century Square,0.444
941 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 121.0}",1.37356291019462,103.879184657596,Hougang MRT,1.497,Hougang 1,0.241
941 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 123.0}",1.34388068772887,103.688795307632,Pioneer MRT,1.178,Jurong Point,2.049
941 TAMPINES AVE 5,TAMPINES,1,1988,{'EXECUTIVE': 146.0},1.34943571232065,103.94073476034,Tampines West MRT,0.505,Century Square,0.473
942 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 101.0, '5 ROOM': 120.0}",1.37328587053884,103.880413624286,Hougang MRT,1.357,Hougang 1,0.29
942 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 122.0}",1.34372024772129,103.689377054654,Pioneer MRT,1.116,Jurong Point,1.982
942 TAMPINES AVE 5,TAMPINES,1,1988,{'EXECUTIVE': 146.0},1.34977339661508,103.940622244099,Tampines West MRT,0.532,Century Square,0.457
943 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 101.0, '5 ROOM': 121.0}",1.37386961002325,103.880562714742,Hougang MRT,1.359,Hougang 1,0.238
943 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 122.0}",1.343694927282,103.689789273674,Pioneer MRT,1.078,Jurong Point,1.937
943 TAMPINES AVE 5,TAMPINES,1,1988,{'EXECUTIVE': 146.0},1.3501781901882,103.941193548918,Tampines MRT,0.56,Century Square,0.38
944 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 121.0}",1.37428847209427,103.880434862395,Hougang MRT,1.386,Hougang 1,0.191
944 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 132.0}",1.34460158675371,103.689712964527,Pioneer MRT,1.151,Jurong Point,1.972
944 TAMPINES AVE 5,TAMPINES,1,1989,{'EXECUTIVE': 146.0},1.35070823134696,103.940856151429,Tampines MRT,0.557,Century Square,0.377
945 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 101.0, '5 ROOM': 121.0}",1.37421925567465,103.881015089936,Hougang MRT,1.323,Hougang 1,0.239
945 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 123.0}",1.34423929257627,103.690130101882,Pioneer MRT,1.089,Jurong Point,1.916
945 TAMPINES AVE 4,TAMPINES,1,1988,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.35138260051505,103.940372866717,Tampines MRT,0.572,Century Square,0.398
946 HOUGANG ST 92,HOUGANG,0,1998,"{'4 ROOM': 100.0, '5 ROOM': 120.0}",1.37465061321188,103.881222880283,Hougang MRT,1.318,Hougang 1,0.228
946 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 123.0}",1.34420009942757,103.69045184945,Pioneer MRT,1.06,Jurong Point,1.88
946 TAMPINES AVE 4,TAMPINES,1,1988,"{'4 ROOM': 104.0, '5 ROOM': 122.0}",1.35138263695726,103.939994840745,Tampines MRT,0.611,Century Square,0.438
947 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 132.0}",1.34361509877239,103.690684967957,Pioneer MRT,0.997,Jurong Point,1.838
948 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 122.0}",1.34440826739845,103.690958705202,Pioneer MRT,1.037,Jurong Point,1.833
949 JURONG WEST ST 91,JURONG WEST,0,1988,"{'4 ROOM': 105.0, '5 ROOM': 123.0}",1.34332966235335,103.69167853351,Pioneer MRT,0.895,Jurong Point,1.723
94B BEDOK NTH AVE 4,BEDOK,1,1993,{'EXECUTIVE': 143.0},1.33387673357825,103.942883460977,Tanah Merah MRT,0.838,East Village,0.437
94C BEDOK NTH AVE 4,BEDOK,1,1993,{'EXECUTIVE': 143.0},1.33361429610515,103.942628254514,Tanah Merah MRT,0.826,East Village,0.447
94D BEDOK NTH AVE 4,BEDOK,1,1993,{'5 ROOM': 127.0},1.33362172764796,103.941297342188,Tanah Merah MRT,0.91,East Village,0.583
94E BEDOK NTH AVE 4,BEDOK,1,1993,{'5 ROOM': 132.0},1.33330539203383,103.940906242009,Tanah Merah MRT,0.91,East Village,0.613
95 ALJUNIED CRES,GEYLANG,1,1975,{'3 ROOM': 65.0},1.32170329030889,103.886195689242,Mattar MRT,0.662,Paya Lebar Square,0.779
95 BEDOK NTH AVE 4,BEDOK,1,1979,{'4 ROOM': 92.0},1.33386999449984,103.94205674836,Tanah Merah MRT,0.883,East Village,0.516
95 C'WEALTH DR,QUEENSTOWN,1,1967,{'3 ROOM': 60.0},1.30538746257876,103.801063155204,Commonwealth MRT,0.45,The Star Vista,1.416
95 DAWSON RD,QUEENSTOWN,1,2021,"{'2 ROOM': 47.0, '3 ROOM': 63.0}",1.29629709842507,103.811899620586,Queenstown MRT,0.676,Anchorpoint,1.147
95 GEYLANG BAHRU,KALLANG/WHAMPOA,1,1979,"{'3 ROOM': 68.0, '4 ROOM': 92.0}",1.32300949333249,103.871104763913,Geylang Bahru MRT,0.198,The Poiz Centre,0.997
95 HAVELOCK RD,BUKIT MERAH,1,1983,{'5 ROOM': 118.0},1.28847543074122,103.832848165751,Havelock MRT,0.082,Great World,0.558
95 LOR 4 TOA PAYOH,TOA PAYOH,1,1967,"{'3 ROOM': 60.0, '4 ROOM': 120.0}",1.33889072150034,103.848993316875,Braddell MRT,0.283,Junction 8,1.289
95 OLD AIRPORT RD,GEYLANG,1,1969,{'3 ROOM': 56.0},1.30840477810117,103.887347527399,Dakota MRT,0.214,Kinex,1.073
95 WHAMPOA DR,KALLANG/WHAMPOA,1,1974,{'4 ROOM': 91.0},1.32219217819051,103.856198528514,Boon Keng MRT,0.697,City Square Mall,1.199
950 HOUGANG ST 91,HOUGANG,0,1999,"{'4 ROOM': 101.0, '5 ROOM': 121.0}",1.37559305335225,103.878761073257,Hougang MRT,1.611,Hougang 1,0.08
950 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 105.0, '5 ROOM': 132.0}",1.3434262949173,103.690924219836,Pioneer MRT,0.963,Jurong Point,1.807
951 HOUGANG AVE 9,HOUGANG,0,1999,"{'4 ROOM': 101.0, '5 ROOM': 121.0}",1.37572957533559,103.8781874233,Hougang MRT,1.676,Hougang 1,0.143
952 HOUGANG AVE 9,HOUGANG,0,1999,"{'4 ROOM': 101.0, '5 ROOM': 120.0}",1.37529714968237,103.877732108482,Hougang MRT,1.707,Hougang 1,0.199
952 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 94.0, '5 ROOM': 123.0}",1.34253778939404,103.691438130951,Pioneer MRT,0.855,Jurong Point,1.729
953 HOUGANG AVE 9,HOUGANG,0,1999,"{'4 ROOM': 100.0, '5 ROOM': 121.0}",1.37602518905245,103.877538033383,Hougang MRT,1.755,Hougang 1,0.218
953 JURONG WEST ST 91,JURONG WEST,0,1989,"{'4 ROOM': 111.0, '5 ROOM': 122.0}",1.34234942956379,103.690874115788,Pioneer MRT,0.891,Jurong Point,1.787
954 HOUGANG AVE 9,HOUGANG,0,1999,"{'4 ROOM': 101.0, '5 ROOM': 121.0}",1.37676277666481,103.878108300823,Hougang MRT,1.728,Hougang 1,0.191
955 HOUGANG AVE 9,HOUGANG,0,1999,{'5 ROOM': 116.0},1.37615503776205,103.878192318179,Hougang MRT,1.693,Hougang 1,0.15
956 HOUGANG ST 91,HOUGANG,0,1999,{'5 ROOM': 115.0},1.37662824467932,103.878798899667,Hougang MRT,1.652,Hougang 1,0.126
957 HOUGANG ST 91,HOUGANG,0,1999,{'5 ROOM': 115.0},1.37663270919069,103.879383694154,Hougang MRT,1.594,Hougang 1,0.102
958 HOUGANG ST 91,HOUGANG,0,1999,{'5 ROOM': 116.0},1.37663567897449,103.879787450961,Hougang MRT,1.554,Hougang 1,0.108
959 HOUGANG ST 91,HOUGANG,0,1999,{'EXECUTIVE': 137.0},1.37696693831982,103.879223534354,Hougang MRT,1.626,Hougang 1,0.142
95A HENDERSON RD,BUKIT MERAH,1,2019,"{'2 ROOM': 47.0, '3 ROOM': 68.0, '4 ROOM': 83.0}",1.28649254110004,103.82143358771,Tiong Bahru MRT,0.62,Tiong Bahru Plaza,0.621
95B HENDERSON RD,BUKIT MERAH,1,2019,"{'2 ROOM': 47.0, '3 ROOM': 68.0, '4 ROOM': 83.0}",1.28697703899167,103.821558832304,Tiong Bahru MRT,0.611,Tiong Bahru Plaza,0.609
95C HENDERSON RD,BUKIT MERAH,1,2019,"{'3 ROOM': 68.0, '4 ROOM': 93.0, '5 ROOM': 113.0}",1.28740640570626,103.822053233106,Tiong Bahru MRT,0.566,Tiong Bahru Plaza,0.562
96 ALJUNIED CRES,GEYLANG,1,1979,{'2 ROOM': 45.0},1.32165649786917,103.885423356978,Mattar MRT,0.629,Paya Lebar Square,0.856
96 BEDOK NTH AVE 4,BEDOK,1,1978,{'5 ROOM': 123.0},1.33326478123569,103.940334868697,Tanah Merah MRT,0.951,East Village,0.673
96 C'WEALTH CRES,QUEENSTOWN,1,1970,"{'2 ROOM': 47.0, '3 ROOM': 59.0}",1.30619182602956,103.8011938191,Commonwealth MRT,0.526,The Star Vista,1.423
96 DAWSON RD,QUEENSTOWN,1,2021,"{'3 ROOM': 63.0, '5 ROOM': 108.0}",1.29627814728272,103.81254495717,Queenstown MRT,0.744,Anchorpoint,1.195
96 GEYLANG BAHRU,KALLANG/WHAMPOA,1,1979,"{'3 ROOM': 68.0, '4 ROOM': 92.0}",1.32338061098186,103.870461630612,Geylang Bahru MRT,0.265,The Poiz Centre,0.936
96 LOR 3 TOA PAYOH,TOA PAYOH,1,1970,{'3 ROOM': 68.0},1.33862406463359,103.848379785457,Braddell MRT,0.244,Junction 8,1.319
96 WHAMPOA DR,KALLANG/WHAMPOA,1,1974,{'4 ROOM': 91.0},1.321556727417,103.855666149292,Boon Keng MRT,0.732,City Square Mall,1.132
960 HOUGANG AVE 9,HOUGANG,0,1999,{'EXECUTIVE': 137.0},1.37710251650139,103.878482665421,Hougang MRT,1.707,Hougang 1,0.189
961 HOUGANG AVE 9,HOUGANG,0,1999,{'EXECUTIVE': 137.0},1.37775216619067,103.87866526567,Hougang MRT,1.722,Hougang 1,0.244
961 JURONG WEST ST 92,JURONG WEST,0,1989,"{'4 ROOM': 103.0, '5 ROOM': 120.0}",1.34128694894302,103.692069415924,Pioneer MRT,0.714,Jurong Point,1.637
962 HOUGANG AVE 9,HOUGANG,0,1999,{'5 ROOM': 116.0},1.37774257931559,103.878389313554,Hougang MRT,1.748,Hougang 1,0.256
963 HOUGANG AVE 9,HOUGANG,0,1999,{'4 ROOM': 100.0},1.37709316621942,103.877867170995,Hougang MRT,1.768,Hougang 1,0.235
964 HOUGANG AVE 9,HOUGANG,0,1999,"{'4 ROOM': 100.0, '5 ROOM': 121.0}",1.37715825014895,103.87752355745,Hougang MRT,1.806,Hougang 1,0.27
965 HOUGANG AVE 9,HOUGANG,0,1999,"{'4 ROOM': 101.0, '5 ROOM': 121.0}",1.37863450467064,103.877615544915,Buangkok MRT,1.806,Hougang 1,0.385
965 JURONG WEST ST 93,JURONG WEST,0,1989,"{'4 ROOM': 103.0, '5 ROOM': 123.0}",1.34134181836569,103.692491245922,Pioneer MRT,0.68,Jurong Point,1.592
966 HOUGANG AVE 9,HOUGANG,0,1999,{'5 ROOM': 116.0},1.37816668318375,103.87836616705,Buangkok MRT,1.744,Hougang 1,0.299
966 JURONG WEST ST 93,JURONG WEST,0,1989,"{'4 ROOM': 103.0, '5 ROOM': 120.0}",1.34170245953319,103.692916978764,Pioneer MRT,0.67,Jurong Point,1.551
967 HOUGANG AVE 9,HOUGANG,0,1999,{'EXECUTIVE': 137.0},1.37818307588971,103.878641442114,Buangkok MRT,1.715,Hougang 1,0.29
968 HOUGANG AVE 9,HOUGANG,0,1999,{'4 ROOM': 90.0},1.37871324287176,103.878523628473,Buangkok MRT,1.707,Hougang 1,0.35
969 HOUGANG ST 91,HOUGANG,0,1999,{'4 ROOM': 90.0},1.37875948902978,103.879496357849,Buangkok MRT,1.603,Hougang 1,0.339
96A HENDERSON RD,BUKIT MERAH,1,2019,"{'3 ROOM': 68.0, '4 ROOM': 93.0, '5 ROOM': 113.0}",1.28798878836651,103.821947260359,Tiong Bahru MRT,0.596,Tiong Bahru Plaza,0.589
96B HENDERSON RD,BUKIT MERAH,1,2019,"{'3 ROOM': 68.0, '4 ROOM': 83.0}",1.288056640159,103.821285332505,Redhill MRT,0.535,Tiong Bahru Plaza,0.661
97 ALJUNIED CRES,GEYLANG,1,1975,"{'3 ROOM': 65.0, '5 ROOM': 130.0}",1.32130121230561,103.885672031668,Aljunied MRT,0.623,Paya Lebar Square,0.816
97 BEDOK NTH AVE 4,BEDOK,1,1978,{'5 ROOM': 123.0},1.33296577436017,103.939962571035,Bedok Reservoir MRT,0.95,East Village,0.706
97 C'WEALTH CRES,QUEENSTOWN,1,1970,"{'2 ROOM': 47.0, '3 ROOM': 59.0}",1.30616047214581,103.801495664171,Commonwealth MRT,0.545,The Star Vista,1.456
97 GEYLANG BAHRU,KALLANG/WHAMPOA,1,1979,"{'3 ROOM': 68.0, '4 ROOM': 92.0}",1.32374860212507,103.870243903519,Geylang Bahru MRT,0.312,The Poiz Centre,0.891
97 JLN DUA,GEYLANG,1,1969,"{'3 ROOM': 56.0, '4 ROOM': 112.0}",1.30894624898234,103.888388917364,Dakota MRT,0.113,Kinex,0.947
97 LOR 3 TOA PAYOH,TOA PAYOH,1,1993,{'5 ROOM': 122.0},1.33862553170269,103.847769289898,Braddell MRT,0.199,Junction 8,1.323
97 WHAMPOA DR,KALLANG/WHAMPOA,1,1980,{'3 ROOM': 66.0},1.32128020862279,103.854938084831,Boon Keng MRT,0.805,City Square Mall,1.112
970 HOUGANG ST 91,HOUGANG,0,1999,"{'4 ROOM': 101.0, '5 ROOM': 120.0}",1.37878537995761,103.880486024951,Buangkok MRT,1.5,Hougang 1,0.359
971 HOUGANG ST 91,HOUGANG,0,1999,{'5 ROOM': 116.0},1.37822993629766,103.879696313869,Buangkok MRT,1.604,Hougang 1,0.281
972 HOUGANG ST 91,HOUGANG,0,1999,{'EXECUTIVE': 137.0},1.37822040565811,103.879420458522,Buangkok MRT,1.633,Hougang 1,0.279
973 HOUGANG ST 91,HOUGANG,0,1999,{'5 ROOM': 116.0},1.37780580313399,103.87971952242,Buangkok MRT,1.62,Hougang 1,0.234
974 HOUGANG ST 91,HOUGANG,0,1999,{'EXECUTIVE': 137.0},1.37778904648265,103.879444501418,Hougang MRT,1.648,Hougang 1,0.231
974 JURONG WEST ST 93,JURONG WEST,0,1989,{'EXECUTIVE': 146.0},1.33964717776069,103.693272142015,Pioneer MRT,0.505,Jurong Point,1.491
975 HOUGANG ST 91,HOUGANG,0,1999,{'EXECUTIVE': 137.0},1.37715967450289,103.879679968404,Hougang MRT,1.591,Hougang 1,0.162
